,date_time,locations,east,north,east_g,north_g
693,2023-10-17 21:00:00,Karmia,3845021,3711270,3834494,3701609
694,2023-10-17 20:01:00,Karmia,3845021,3711270,3833031,3698551
695,2023-10-17 18:13:00,Karmia,3845021,3711270,3833623,3697288
696,2023-10-16 18:01:00,Karmia,3845021,3711270,3833789,3698277
697,2023-10-16 13:59:00,Karmia,3845021,3711270,3836632,3703617
698,2023-10-15 17:59:00,Karmia,3845021,3711270,3834930,3702921
699,2023-10-14 21:50:00,Karmia,3845021,3711270,3836458,3701884
700,2023-10-14 17:00:00,Karmia,3845021,3711270,3836510,3700899
701,2023-10-14 16:04:00,Karmia,3845021,3711270,3838190,3703030
702,2023-10-14 11:30:00,Karmia,3845021,3711270,3836324,3700149
703,2023-10-13 20:52:00,Karmia,3845021,3711270,3838732,3702595
704,2023-10-13 20:18:00,Karmia,3845021,3711270,3833371,3699314
705,2023-10-13 19:03:00,Karmia,3845021,3711270,3836660,3704262
706,2023-10-13 12:05:00,Karmia,3845021,3711270,3837861,3703108
707,2023-10-13 11:29:00,Karmia,3845021,3711270,3832494,3699273
708,2023-10-12 18:51:00,Karmia,3845021,3711270,3836378,3702500
709,2023-10-12 18:30:00,Karmia,3845021,3711270,3832288,3698501
710,2023-10-12 17:48:00,Karmia,3845021,3711270,3836485,3703058
711,2023-10-12 17:30:00,Karmia,3845021,3711270,3832755,3698349
712,2023-10-11 21:01:00,Karmia,3845021,3711270,3836049,3703976
713,2023-10-11 20:54:00,Karmia,3845021,3711270,3835671,3701899
714,2023-10-11 17:16:00,Karmia,3845021,3711270,3835003,3701125
715,2023-10-11 16:56:00,Karmia,3845021,3711270,3834987,3702388
716,2023-10-11 16:16:00,Karmia,3845021,3711270,3832545,3698171
717,2023-10-11 16:10:00,Karmia,3845021,3711270,3834974,3698645
718,2023-10-11 15:58:00,Karmia,3845021,3711270,3836326,3701215
719,2023-10-11 14:08:00,Karmia,3845021,3711270,3836558,3701394
720,2023-10-11 13:36:00,Karmia,3845021,3711270,3833201,3700694
721,2023-10-11 13:27:00,Karmia,3845021,3711270,3836954,3703007
722,2023-10-11 12:12:00,Karmia,3845021,3711270,3837083,3702404
723,2023-10-10 21:01:00,Karmia,3845021,3711270,3835206,3701517
724,2023-10-10 19:05:00,Karmia,3845021,3711270,3836079,3701561
725,2023-10-10 17:32:00,Karmia,3845021,3711270,3834196,3700053
726,2023-10-10 17:17:00,Karmia,3845021,3711270,3832414,3699473
727,2023-10-10 17:05:00,Karmia,3845021,3711270,3835633,3702192
728,2023-10-10 17:00:00,Karmia,3845021,3711270,3835373,3699359
729,2023-10-10 14:05:00,Karmia,3845021,3711270,3835943,3700679
730,2023-10-10 12:16:00,Karmia,3845021,3711270,3834947,3701009
731,2023-10-10 11:59:00,Karmia,3845021,3711270,3836398,3703385
732,2023-10-09 20:31:00,Karmia,3845021,3711270,3838016,3702401
733,2023-10-20 21:03:00,Yad Mordechai,3846913,3709626,3836098,3700427
734,2023-10-20 20:17:00,Yad Mordechai,3846913,3709626,3833073,3700868
735,2023-10-14 19:57:00,Yad Mordechai,3846913,3709626,3834999,3701085
736,2023-10-14 17:00:00,Yad Mordechai,3846913,3709626,3838268,3701857
737,2023-10-13 20:18:00,Yad Mordechai,3846913,3709626,3834871,3699580
738,2023-10-12 18:28:00,Yad Mordechai,3846913,3709626,3836398,3703739
739,2023-10-12 14:52:00,Yad Mordechai,3846913,3709626,3832994,3699926
740,2023-10-12 11:49:00,Yad Mordechai,3846913,3709626,3836603,3703417
741,2023-10-11 17:00:00,Yad Mordechai,3846913,3709626,3835863,3700896
742,2023-10-11 15:00:00,Yad Mordechai,3846913,3709626,3836029,3699959
743,2023-10-10 17:05:00,Yad Mordechai,3846913,3709626,3834870,3701898
744,2023-10-10 17:00:00,Yad Mordechai,3846913,3709626,3834669,3698882
745,2023-10-20 21:03:00,Re'em Industrial Park,3868647,3732890,3837727,3702912
746,2023-10-17 18:59:00,Re'em Industrial Park,3868647,3732890,3836884,3703207
747,2023-10-13 12:15:00,Re'em Industrial Park,3868647,3732890,3833991,3701351
748,2023-10-20 21:03:00,Orot,3866715,3729254,3834587,3699896
749,2023-10-17 18:59:00,Orot,3866715,3729254,3833355,3697592
750,2023-10-20 21:02:00,Sa'ad,3844347,3693963,3837804,3702576
751,2023-10-19 14:39:00,Sa'ad,3844347,3693963,3832097,3698205
752,2023-10-17 18:59:00,Sa'ad,3844347,3693963,3835785,3700105
753,2023-10-16 20:57:00,Sa'ad,3844347,3693963,3832860,3700555
754,2023-10-16 12:05:00,Sa'ad,3844347,3693963,3838755,3701975
755,2023-10-15 13:38:00,Sa'ad,3844347,3693963,3836692,3700006
756,2023-10-15 13:09:00,Sa'ad,3844347,3693963,3837810,3701534
757,2023-10-14 16:03:00,Sa'ad,3844347,3693963,3835975,3700716
758,2023-10-13 16:57:00,Sa'ad,3844347,3693963,3837105,3704020
759,2023-10-12 19:26:00,Sa'ad,3844347,3693963,3834281,3701734
760,2023-10-10 22:44:00,Sa'ad,3844347,3693963,3832745,3699072
761,2023-10-10 22:34:00,Sa'ad,3844347,3693963,3834092,3698789
762,2023-10-10 15:20:00,Sa'ad,3844347,3693963,3832715,3699875
763,2023-10-10 04:21:00,Sa'ad,3844347,3693963,3833151,3699459
764,2023-10-10 03:31:00,Sa'ad,3844347,3693963,3835893,3704381
765,2023-10-10 02:43:00,Sa'ad,3844347,3693963,3835456,3702674
766,2023-10-10 02:38:00,Sa'ad,3844347,3693963,3836135,3704419
767,2023-10-20 21:01:00,Ashkelon Northern Industrial Zone,3851442,3719377,3836777,3701767
768,2023-10-20 20:00:00,Ashkelon Northern Industrial Zone,3851442,3719377,3835887,3701551
769,2023-10-17 21:02:00,Ashkelon Northern Industrial Zone,3851442,3719377,3835239,3698940
770,2023-10-16 18:01:00,Ashkelon Northern Industrial Zone,3851442,3719377,3836928,3703469
771,2023-10-16 11:41:00,Ashkelon Northern Industrial Zone,3851442,3719377,3838658,3702853
772,2023-10-15 17:59:00,Ashkelon Northern Industrial Zone,3851442,3719377,3837357,3703498
773,2023-10-14 20:58:00,Ashkelon Northern Industrial Zone,3851442,3719377,3833257,3700866
774,2023-10-14 17:01:00,Ashkelon Northern Industrial Zone,3851442,3719377,3834779,3700980
775,2023-10-14 11:30:00,Ashkelon Northern Industrial Zone,3851442,3719377,3833829,3700871
776,2023-10-13 20:52:00,Ashkelon Northern Industrial Zone,3851442,3719377,3835855,3704666
777,2023-10-13 13:21:00,Ashkelon Northern Industrial Zone,3851442,3719377,3836151,3700834
778,2023-10-13 12:18:00,Ashkelon Northern Industrial Zone,3851442,3719377,3837546,3701928
779,2023-10-13 11:28:00,Ashkelon Northern Industrial Zone,3851442,3719377,3835714,3704372
780,2023-10-12 17:48:00,Ashkelon Northern Industrial Zone,3851442,3719377,3832802,3697396
781,2023-10-12 17:30:00,Ashkelon Northern Industrial Zone,3851442,3719377,3837125,3701349
782,2023-10-11 14:08:00,Ashkelon Northern Industrial Zone,3851442,3719377,3831803,3699027
783,2023-10-11 13:34:00,Ashkelon Northern Industrial Zone,3851442,3719377,3835922,3704267
784,2023-10-11 13:29:00,Ashkelon Northern Industrial Zone,3851442,3719377,3836920,3702060
785,2023-10-11 13:24:00,Ashkelon Northern Industrial Zone,3851442,3719377,3832176,3698120
786,2023-10-10 17:30:00,Ashkelon Northern Industrial Zone,3851442,3719377,3837443,3702416
787,2023-10-10 17:12:00,Ashkelon Northern Industrial Zone,3851442,3719377,3832226,3698444
788,2023-10-10 17:07:00,Ashkelon Northern Industrial Zone,3851442,3719377,3833989,3699667
789,2023-10-10 16:59:00,Ashkelon Northern Industrial Zone,3851442,3719377,3835844,3703952
790,2023-10-20 20:17:00,Netiv HaAssara,3844900,3707312,3835891,3701247
791,2023-10-20 19:59:00,Netiv HaAssara,3844900,3707312,3835026,3698721
792,2023-10-19 21:00:00,Netiv HaAssara,3844900,3707312,3834305,3699005
793,2023-10-19 20:44:00,Netiv HaAssara,3844900,3707312,3835775,3704396
794,2023-10-19 17:00:00,Netiv HaAssara,3844900,3707312,3833197,3701090
795,2023-10-17 21:00:00,Netiv HaAssara,3844900,3707312,3836327,3703340
796,2023-10-17 18:13:00,Netiv HaAssara,3844900,3707312,3838058,3702913
797,2023-10-16 13:59:00,Netiv HaAssara,3844900,3707312,3833891,3698553
798,2023-10-15 20:48:00,Netiv HaAssara,3844900,3707312,3835158,3703218
799,2023-10-14 19:57:00,Netiv HaAssara,3844900,3707312,3834520,3700421
800,2023-10-14 17:00:00,Netiv HaAssara,3844900,3707312,3835204,3700619
801,2023-10-14 16:04:00,Netiv HaAssara,3844900,3707312,3833372,3700994
802,2023-10-14 14:01:00,Netiv HaAssara,3844900,3707312,3838431,3702154
803,2023-10-13 22:34:00,Netiv HaAssara,3844900,3707312,3834899,3702909
804,2023-10-13 20:52:00,Netiv HaAssara,3844900,3707312,3835001,3701884
805,2023-10-13 20:18:00,Netiv HaAssara,3844900,3707312,3832475,3699893
806,2023-10-13 11:29:00,Netiv HaAssara,3844900,3707312,3833741,3699557
807,2023-10-13 01:06:00,Netiv HaAssara,3844900,3707312,3834379,3702118
808,2023-10-12 18:51:00,Netiv HaAssara,3844900,3707312,3833813,3700815
809,2023-10-12 17:48:00,Netiv HaAssara,3844900,3707312,3837433,3701293
810,2023-10-12 15:05:00,Netiv HaAssara,3844900,3707312,3833031,3700612
811,2023-10-12 14:52:00,Netiv HaAssara,3844900,3707312,3835113,3699701
812,2023-10-12 13:54:00,Netiv HaAssara,3844900,3707312,3834392,3700254
813,2023-10-12 13:39:00,Netiv HaAssara,3844900,3707312,3835528,3703000
814,2023-10-12 11:49:00,Netiv HaAssara,3844900,3707312,3834389,3701894
815,2023-10-11 21:00:00,Netiv HaAssara,3844900,3707312,3837987,3701937
816,2023-10-11 20:54:00,Netiv HaAssara,3844900,3707312,3836450,3701501
817,2023-10-11 18:17:00,Netiv HaAssara,3844900,3707312,3834113,3701423
818,2023-10-11 17:16:00,Netiv HaAssara,3844900,3707312,3836586,3703478
819,2023-10-11 16:55:00,Netiv HaAssara,3844900,3707312,3834613,3699259
820,2023-10-11 16:16:00,Netiv HaAssara,3844900,3707312,3833585,3699342
821,2023-10-11 16:10:00,Netiv HaAssara,3844900,3707312,3833065,3699664
822,2023-10-11 15:58:00,Netiv HaAssara,3844900,3707312,3832701,3698996
823,2023-10-11 15:00:00,Netiv HaAssara,3844900,3707312,3836676,3703755
824,2023-10-11 13:36:00,Netiv HaAssara,3844900,3707312,3834428,3699219
825,2023-10-11 13:27:00,Netiv HaAssara,3844900,3707312,3836334,3699745
826,2023-10-11 12:47:00,Netiv HaAssara,3844900,3707312,3838833,3702432
827,2023-10-11 10:41:00,Netiv HaAssara,3844900,3707312,3836677,3700242
828,2023-10-11 03:17:00,Netiv HaAssara,3844900,3707312,3835185,3699341
829,2023-10-10 21:01:00,Netiv HaAssara,3844900,3707312,3833276,3699932
830,2023-10-10 19:05:00,Netiv HaAssara,3844900,3707312,3834484,3699734
831,2023-10-10 17:05:00,Netiv HaAssara,3844900,3707312,3833651,3699415
832,2023-10-10 16:59:00,Netiv HaAssara,3844900,3707312,3836922,3700791
833,2023-10-10 14:05:00,Netiv HaAssara,3844900,3707312,3832758,3697405
834,2023-10-10 12:15:00,Netiv HaAssara,3844900,3707312,3835282,3703258
835,2023-10-10 10:24:00,Netiv HaAssara,3844900,3707312,3831974,3698960
836,2023-10-09 20:31:00,Netiv HaAssara,3844900,3707312,3833088,3697356
837,2023-10-20 20:01:00,Beit Ezra,3858057,3728759,3836767,3702255
838,2023-10-20 12:03:00,Beit Ezra,3858057,3728759,3833825,3701061
839,2023-10-17 19:28:00,Beit Ezra,3858057,3728759,3838052,3701334
840,2023-10-16 21:03:00,Beit Ezra,3858057,3728759,3833768,3700599
841,2023-10-16 11:41:00,Beit Ezra,3858057,3728759,3839041,3702546
842,2023-10-14 20:43:00,Beit Ezra,3858057,3728759,3835325,3699504
843,2023-10-11 13:28:00,Beit Ezra,3858057,3728759,3837848,3701236
844,2023-10-20 20:01:00,Ashdod - Yod Bet,3857812,3737660,3833527,3699219
845,2023-10-19 16:00:00,Ashdod - Yod Bet,3857812,3737660,3836432,3703955
846,2023-10-13 22:00:00,Ashdod - Yod Bet,3857812,3737660,3835612,3699634
847,2023-10-10 15:23:00,Ashdod - Yod Bet,3857812,3737660,3833115,3697191
848,2023-10-20 20:01:00,Ashdod - Yod Zain,3857812,3737660,3834585,3702327
849,2023-10-19 16:00:00,Ashdod - Yod Zain,3857812,3737660,3832983,3699487
850,2023-10-13 22:00:00,Ashdod - Yod Zain,3857812,3737660,3834057,3701522
851,2023-10-10 15:23:00,Ashdod - Yod Zain,3857812,3737660,3832325,3698312
852,2023-10-20 20:01:00,Ashdod - Marina,3854802,3736402,3833379,3697247
853,2023-10-19 16:00:00,Ashdod - Marina,3854802,3736402,3834384,3701338
854,2023-10-13 22:00:00,Ashdod - Marina,3854802,3736402,3838293,3702529
855,2023-10-10 15:23:00,Ashdod - Marina,3854802,3736402,3836512,3703185
856,2023-10-20 20:01:00,Ashdod - City,3857812,3737660,3834352,3701844
857,2023-10-19 16:00:00,Ashdod - City,3857812,3737660,3832342,3699678
858,2023-10-13 22:00:00,Ashdod - City,3857812,3737660,3833122,3700819
859,2023-10-10 15:23:00,Ashdod - City,3857812,3737660,3835518,3702999
860,2023-10-20 20:01:00,Ashdod - Gimmel,3857812,3737660,3836549,3703562
861,2023-10-17 19:28:00,Ashdod - Gimmel,3857812,3737660,3834035,3701543
862,2023-10-13 21:03:00,Ashdod - Gimmel,3857812,3737660,3833997,3701731
863,2023-10-12 17:30:00,Ashdod - Gimmel,3857812,3737660,3834941,3701333
864,2023-10-12 16:28:00,Ashdod - Gimmel,3857812,3737660,3838422,3702791
865,2023-10-11 18:01:00,Ashdod - Gimmel,3857812,3737660,3837288,3702821
866,2023-10-10 15:23:00,Ashdod - Gimmel,3857812,3737660,3834484,3699838
867,2023-10-20 20:01:00,Ashdod - Vav,3857812,3737660,3833557,3698471
868,2023-10-11 18:01:00,Ashdod - Vav,3857812,3737660,3834273,3699464
869,2023-10-10 15:23:00,Ashdod - Vav,3857812,3737660,3835537,3701339
870,2023-10-20 20:01:00,Ashdod - Zain,3857812,3737660,3838222,3702340
871,2023-10-11 18:01:00,Ashdod - Zain,3857812,3737660,3836501,3700619
872,2023-10-10 15:23:00,Ashdod - Zain,3857812,3737660,3836625,3704191
873,2023-10-20 20:01:00,Ashdod - Ad Halom Industrial Zone,3859380,3734737,3837160,3703988
874,2023-10-20 12:03:00,Ashdod - Ad Halom Industrial Zone,3859380,3734737,3835090,3702491
875,2023-10-17 19:00:00,Ashdod - Ad Halom Industrial Zone,3859380,3734737,3833913,3701355
876,2023-10-16 11:41:00,Ashdod - Ad Halom Industrial Zone,3859380,3734737,3836362,3702740
877,2023-10-14 20:42:00,Ashdod - Ad Halom Industrial Zone,3859380,3734737,3832456,3698621
878,2023-10-13 22:00:00,Ashdod - Ad Halom Industrial Zone,3859380,3734737,3835844,3704292
879,2023-10-12 17:31:00,Ashdod - Ad Halom Industrial Zone,3859380,3734737,3832601,3698454
880,2023-10-11 18:01:00,Ashdod - Ad Halom Industrial Zone,3859380,3734737,3834091,3701629
881,2023-10-11 13:29:00,Ashdod - Ad Halom Industrial Zone,3859380,3734737,3837377,3703893
882,2023-10-20 20:01:00,Ashdod - Alef,3857812,3737660,3835487,3701472
883,2023-10-11 18:01:00,Ashdod - Alef,3857812,3737660,3834059,3698042
884,2023-10-11 14:07:00,Ashdod - Alef,3857812,3737660,3833223,3697327
885,2023-10-10 15:23:00,Ashdod - Alef,3857812,3737660,3833047,3699015
886,2023-10-20 20:01:00,Ashdod - Bet,3857812,3737660,3832965,3697254
887,2023-10-11 18:01:00,Ashdod - Bet,3857812,3737660,3836109,3700707
888,2023-10-20 20:01:00,Ashdod - Dalet,3857812,3737660,3836147,3704518
889,2023-10-11 18:01:00,Ashdod - Dalet,3857812,3737660,3833831,3701055
890,2023-10-20 20:01:00,Ashdod - Heh,3857812,3737660,3837032,3702091
891,2023-10-11 18:01:00,Ashdod - Heh,3857812,3737660,3833339,3700617
892,2023-10-20 20:01:00,Ashdod - Het,3857812,3737660,3837854,3701989
893,2023-10-19 16:00:00,Ashdod - Het,3857812,3737660,3834515,3702860
894,2023-10-17 19:00:00,Ashdod - Het,3857812,3737660,3836092,3703619
895,2023-10-16 21:02:00,Ashdod - Het,3857812,3737660,3835350,3701919
896,2023-10-16 11:41:00,Ashdod - Het,3857812,3737660,3835897,3699663
897,2023-10-14 20:42:00,Ashdod - Het,3857812,3737660,3832221,3698531
898,2023-10-13 21:59:00,Ashdod - Het,3857812,3737660,3834632,3701840
899,2023-10-11 18:01:00,Ashdod - Het,3857812,3737660,3834644,3698614
900,2023-10-10 15:23:00,Ashdod - Het,3857812,3737660,3832524,3699184
901,2023-10-20 20:01:00,Ashdod - Tet,3857812,3737660,3832576,3698944
902,2023-10-19 16:00:00,Ashdod - Tet,3857812,3737660,3837808,3701176
903,2023-10-17 19:00:00,Ashdod - Tet,3857812,3737660,3833047,3697175
904,2023-10-16 11:41:00,Ashdod - Tet,3857812,3737660,3837037,3701577
905,2023-10-10 15:23:00,Ashdod - Tet,3857812,3737660,3833702,3701788
906,2023-10-20 20:01:00,Ashdod - Yod,3857812,3737660,3832185,3699285
907,2023-10-19 16:00:00,Ashdod - Yod,3857812,3737660,3834222,3700623
908,2023-10-17 19:00:00,Ashdod - Yod,3857812,3737660,3835625,3701654
909,2023-10-16 11:41:00,Ashdod - Yod,3857812,3737660,3833230,3697406
910,2023-10-10 15:23:00,Ashdod - Yod,3857812,3737660,3836241,3703197
911,2023-10-20 20:01:00,Ashdod - Yod Gimmel,3857812,3737660,3834619,3701302
912,2023-10-19 16:00:00,Ashdod - Yod Gimmel,3857812,3737660,3838578,3702768
913,2023-10-17 19:00:00,Ashdod - Yod Gimmel,3857812,3737660,3834322,3702031
914,2023-10-16 11:41:00,Ashdod - Yod Gimmel,3857812,3737660,3834613,3701150
915,2023-10-10 15:23:00,Ashdod - Yod Gimmel,3857812,3737660,3836686,3704227
916,2023-10-20 20:01:00,Ashdod - Yod Dalet,3857812,3737660,3836293,3702101
917,2023-10-19 16:00:00,Ashdod - Yod Dalet,3857812,3737660,3835491,3700993
918,2023-10-17 19:00:00,Ashdod - Yod Dalet,3857812,3737660,3837677,3702470
919,2023-10-16 11:41:00,Ashdod - Yod Dalet,3857812,3737660,3836506,3699949
920,2023-10-10 15:23:00,Ashdod - Yod Dalet,3857812,3737660,3834888,3699795
921,2023-10-20 20:01:00,Ashdod - Te*,3857812,3737660,3836582,3701480
922,2023-10-19 16:00:00,Ashdod - Te*,3857812,3737660,3835892,3701447
923,2023-10-17 19:00:00,Ashdod - Te*,3857812,3737660,3832272,3698911
924,2023-10-16 11:41:00,Ashdod - Te*,3857812,3737660,3836856,3704173
925,2023-10-10 15:23:00,Ashdod - Te*,3857812,3737660,3837737,3702621
926,2023-10-20 20:01:00,Kfar Silver,3853025,3720812,3837937,3702972
927,2023-10-14 17:01:00,Kfar Silver,3853025,3720812,3834344,3698594
928,2023-10-14 11:30:00,Kfar Silver,3853025,3720812,3836785,3701425
929,2023-10-13 12:18:00,Kfar Silver,3853025,3720812,3832077,3699155
930,2023-10-13 11:28:00,Kfar Silver,3853025,3720812,3836043,3704241
931,2023-10-11 13:28:00,Kfar Silver,3853025,3720812,3835749,3700748
932,2023-10-10 17:31:00,Kfar Silver,3853025,3720812,3834605,3702468
933,2023-10-10 17:12:00,Kfar Silver,3853025,3720812,3836167,3702268
934,2023-10-10 17:07:00,Kfar Silver,3853025,3720812,3833727,3700692
935,2023-10-10 17:00:00,Kfar Silver,3853025,3720812,3835376,3702902
936,2023-10-20 20:01:00,Berekhya,3854359,3719815,3835541,3699155
937,2023-10-17 21:02:00,Berekhya,3854359,3719815,3837619,3701645
938,2023-10-16 11:41:00,Berekhya,3854359,3719815,3835187,3702829
939,2023-10-14 11:30:00,Berekhya,3854359,3719815,3834936,3701813
940,2023-10-13 12:18:00,Berekhya,3854359,3719815,3838014,3702709
941,2023-10-11 13:28:00,Berekhya,3854359,3719815,3838911,3702234
942,2023-10-10 17:31:00,Berekhya,3854359,3719815,3835004,3700494
943,2023-10-10 17:00:00,Berekhya,3854359,3719815,3833620,3698183
944,2023-10-20 20:01:00,Be'er Ganim,3852872,3724041,3835904,3702814
945,2023-10-14 20:42:00,Be'er Ganim,3852872,3724041,3837720,3701293
946,2023-10-13 14:00:00,Be'er Ganim,3852872,3724041,3835961,3700695
947,2023-10-13 12:18:00,Be'er Ganim,3852872,3724041,3835811,3700078
948,2023-10-13 11:28:00,Be'er Ganim,3852872,3724041,3835030,3699000
949,2023-10-12 17:48:00,Be'er Ganim,3852872,3724041,3835430,3704166
950,2023-10-11 16:10:00,Be'er Ganim,3852872,3724041,3836806,3700108
951,2023-10-11 14:08:00,Be'er Ganim,3852872,3724041,3832709,3697972
952,2023-10-11 13:34:00,Be'er Ganim,3852872,3724041,3833636,3700692
953,2023-10-11 13:27:00,Be'er Ganim,3852872,3724041,3832958,3699028
954,2023-10-10 18:29:00,Be'er Ganim,3852872,3724041,3833703,3700040
955,2023-10-10 17:30:00,Be'er Ganim,3852872,3724041,3832341,3697954
956,2023-10-10 16:59:00,Be'er Ganim,3852872,3724041,3833601,3697271
957,2023-10-20 20:01:00,Nitzanim,3855510,3726330,3834546,3700616
958,2023-10-11 13:28:00,Nitzanim,3855510,3726330,3835887,3701790
959,2023-10-20 20:01:00,Nitzan,3855083,3728905,3834204,3701225
960,2023-10-20 12:03:00,Nitzan,3855083,3728905,3834386,3699823
961,2023-10-19 16:00:00,Nitzan,3855083,3728905,3835293,3700665
962,2023-10-17 19:28:00,Nitzan,3855083,3728905,3834474,3701009
963,2023-10-16 21:03:00,Nitzan,3855083,3728905,3838467,3702099
964,2023-10-16 11:41:00,Nitzan,3855083,3728905,3835437,3703703
965,2023-10-14 20:42:00,Nitzan,3855083,3728905,3832915,3697370
966,2023-10-13 14:00:00,Nitzan,3855083,3728905,3833171,3700132
967,2023-10-11 13:28:00,Nitzan,3855083,3728905,3835214,3701333
968,2023-10-20 20:00:00,Bat Hadar,3851337,3717210,3836732,3702234
969,2023-10-17 21:02:00,Bat Hadar,3851337,3717210,3835599,3702493
970,2023-10-16 11:41:00,Bat Hadar,3851337,3717210,3837435,3701919
971,2023-10-14 17:01:00,Bat Hadar,3851337,3717210,3834445,3700595
972,2023-10-14 11:30:00,Bat Hadar,3851337,3717210,3833145,3699391
973,2023-10-13 20:52:00,Bat Hadar,3851337,3717210,3837961,3701493
974,2023-10-13 11:28:00,Bat Hadar,3851337,3717210,3836962,3700530
975,2023-10-11 13:28:00,Bat Hadar,3851337,3717210,3833607,3698360
976,2023-10-10 17:00:00,Bat Hadar,3851337,3717210,3834085,3699715
977,2023-10-20 14:23:00,Ness Harim,3902795,3729778,3834700,3702817
978,2023-10-20 14:23:00,Noff Ayalon,3895216,3746417,3836062,3701604
979,2023-10-20 14:23:00,Nachshon,3891261,3741191,3835035,3703362
980,2023-10-20 14:23:00,Latrun,3893970,3741418,3836776,3700492
981,2023-10-20 13:06:00,Ein HaBsor,3834227,3669283,3835378,3702489
982,2023-10-17 20:27:00,Ein HaBsor,3834227,3669283,3836022,3700795
983,2023-10-16 19:01:00,Ein HaBsor,3834227,3669283,3838365,3701992
984,2023-10-20 13:00:00,Aderet,3895663,3718808,3836205,3702377
985,2023-10-20 12:04:00,Kfar Azza,3844117,3695690,3839011,3702535
986,2023-10-20 11:50:00,Kfar Azza,3844117,3695690,3836355,3703518
987,2023-10-19 14:40:00,Kfar Azza,3844117,3695690,3839029,3702353
988,2023-10-17 18:59:00,Kfar Azza,3844117,3695690,3834833,3699738
989,2023-10-17 16:45:00,Kfar Azza,3844117,3695690,3838117,3703219
990,2023-10-16 20:57:00,Kfar Azza,3844117,3695690,3836077,3704800
991,2023-10-15 13:09:00,Kfar Azza,3844117,3695690,3839334,3702485
992,2023-10-13 16:57:00,Kfar Azza,3844117,3695690,3833501,3700524
993,2023-10-12 19:26:00,Kfar Azza,3844117,3695690,3838010,3701601
994,2023-10-12 13:37:00,Kfar Azza,3844117,3695690,3838688,3702689
995,2023-10-11 21:09:00,Kfar Azza,3844117,3695690,3835898,3704347
996,2023-10-11 16:20:00,Kfar Azza,3844117,3695690,3838242,3702370
997,2023-10-10 22:44:00,Kfar Azza,3844117,3695690,3837349,3701108
998,2023-10-10 22:34:00,Kfar Azza,3844117,3695690,3833885,3697872
999,2023-10-10 16:59:00,Kfar Azza,3844117,3695690,3832800,3697537
1000,2023-10-10 15:55:00,Kfar Azza,3844117,3695690,3837277,3703802
1001,2023-10-10 15:20:00,Kfar Azza,3844117,3695690,3835874,3703230
1002,2023-10-10 12:07:00,Kfar Azza,3844117,3695690,3838671,3702894
1003,2023-10-10 04:21:00,Kfar Azza,3844117,3695690,3833339,3701014
1004,2023-10-10 03:31:00,Kfar Azza,3844117,3695690,3838172,3703015
1005,2023-10-10 02:43:00,Kfar Azza,3844117,3695690,3837301,3703303
1006,2023-10-10 02:38:00,Kfar Azza,3844117,3695690,3837538,3702135
1007,2023-10-09 19:10:00,Kfar Azza,3844117,3695690,3832645,3699591
1008,2023-10-20 12:04:00,Sdeh Uziahu,3860359,3731643,3833880,3698003
1009,2023-10-17 19:29:00,Sdeh Uziahu,3860359,3731643,3835215,3699110
1010,2023-10-17 19:00:00,Sdeh Uziahu,3860359,3731643,3832740,3698288
1011,2023-10-16 21:03:00,Sdeh Uziahu,3860359,3731643,3834119,3702079
1012,2023-10-16 11:41:00,Sdeh Uziahu,3860359,3731643,3833816,3699680
1013,2023-10-14 20:42:00,Sdeh Uziahu,3860359,3731643,3836861,3703948
1014,2023-10-13 22:00:00,Sdeh Uziahu,3860359,3731643,3833130,3697050
1015,2023-10-20 12:03:00,Ashdod - Northern Industrial Zone and port,3857812,3737660,3835608,3703772
1016,2023-10-17 19:28:00,Ashdod - Northern Industrial Zone and port,3857812,3737660,3837469,3702173
1017,2023-10-20 12:03:00,Ashdod - Shtulim,3861051,3733640,3837154,3701012
1018,2023-10-20 11:17:00,Kissufim,3829278,3681487,3838902,3702217
1019,2023-10-19 16:46:00,Kissufim,3829278,3681487,3836250,3704580
1020,2023-10-19 16:02:00,Kissufim,3829278,3681487,3837226,3700996
1021,2023-10-18 17:20:00,Kissufim,3829278,3681487,3833059,3699405
1022,2023-10-18 15:11:00,Kissufim,3829278,3681487,3833894,3698694
1023,2023-10-18 12:33:00,Kissufim,3829278,3681487,3834550,3701003
1024,2023-10-18 12:26:00,Kissufim,3829278,3681487,3835989,3702266
1025,2023-10-18 11:09:00,Kissufim,3829278,3681487,3837022,3701303
1026,2023-10-17 16:57:00,Kissufim,3829278,3681487,3836376,3699834
1027,2023-10-17 16:00:00,Kissufim,3829278,3681487,3835172,3700567
1028,2023-10-17 15:52:00,Kissufim,3829278,3681487,3838123,3702648
1029,2023-10-17 14:56:00,Kissufim,3829278,3681487,3835190,3703627
1030,2023-10-16 19:42:00,Kissufim,3829278,3681487,3832439,3698606
1031,2023-10-16 14:32:00,Kissufim,3829278,3681487,3839019,3702484
1032,2023-10-15 19:10:00,Kissufim,3829278,3681487,3836189,3700946
1033,2023-10-14 17:04:00,Kissufim,3829278,3681487,3837845,3703032
1034,2023-10-14 16:30:00,Kissufim,3829278,3681487,3835698,3700293
1035,2023-10-14 14:41:00,Kissufim,3829278,3681487,3834372,3701967
1036,2023-10-14 14:33:00,Kissufim,3829278,3681487,3835400,3699161
1037,2023-10-13 21:01:00,Kissufim,3829278,3681487,3833293,3699351
